company,job_title,job_category,seniority,country,min_experience_clean,min_experience,avg_salary_lpa,min_salary_lpa,max_salary_lpa,num_of_salaries,skill_python,skill_r,skill_sql,skill_excel,skill_tableau,skill_power_bi,skill_machine_learning,skill_statistics,skill_spark,skill_hadoop,skill_aws,skill_azure,skill_tensorflow,skill_pytorch,skill_nlp,skill_computer_vision,skill_big_data,skill_etl,skill_git,skill_docker,skill_data_visualization
Intersoft Data Labs,Senior Data Engineer,Data Engineer,Senior,India,3,3,29.2,20.0,37.8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lumiq.ai,Senior Data Engineer,Data Engineer,Senior,India,3,3,14.0,10.0,17.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dell,Senior Data Engineer,Data Engineer,Senior,India,2,2,13.2,9.2,18.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SpringML,Senior Data Engineer,Data Engineer,Senior,India,2,2,11.1,8.5,16.5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verizon,Senior Data Engineer,Data Engineer,Senior,India,4,4,17.6,10.0,30.2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dunnhumby,Senior Data Engineer,Data Engineer,Senior,India,2,2,13.6,10.0,18.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hewlett-Packard Enterprise,Senior Data Engineer,Data Engineer,Senior,India,3,3,24.9,9.0,35.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bajaj Finserv,Senior Data Engineer,Data Engineer,Senior,India,1,1,14.4,9.7,19.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ab Inbev,Senior Data Engineer,Data Engineer,Senior,India,8,8,26.4,20.0,35.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Collabera Technologies,Senior Data Engineer,Data Engineer,Senior,India,4,4,15.1,11.0,25.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE Aviation,Senior Data Engineer,Data Engineer,Senior,India,8,8,18.7,16.0,24.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
News Technology Services,Senior Data Engineer,Data Engineer,Senior,India,5,5,17.4,12.3,21.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZS,Senior Data Engineer,Data Engineer,Senior,India,2,2,18.6,15.0,23.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NTT DATA,Senior Data Engineer,Data Engineer,Senior,India,2,2,19.9,11.0,28.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Koch Business Solutions,Senior Data Engineer,Data Engineer,Senior,India,7,7,29.5,23.0,37.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PwC,Senior Data Engineer,Data Engineer,Senior,India,4,4,17.0,11.4,24.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
McKinsey & Company,Senior Data Engineer,Data Engineer,Senior,India,5,5,26.6,19.0,33.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Indegene,Senior Data Engineer,Data Engineer,Senior,India,3,3,15.7,10.0,18.8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johnson & Johnson,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.4,12.0,21.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Optum Global Solutions,Senior Data Engineer,Data Engineer,Senior,India,7,7,18.5,14.5,23.5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DBS Bank,Senior Data Engineer,Data Engineer,Senior,India,5,5,20.4,14.0,30.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bank of America,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.1,13.5,19.3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Express,Senior Data Engineer,Data Engineer,Senior,India,7,7,28.6,22.0,40.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nisum Technologies,Senior Data Engineer,Data Engineer,Senior,India,3,3,20.1,18.0,24.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mphasis,Senior Data Engineer,Data Engineer,Senior,India,5,5,13.8,8.7,20.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samsung,Senior Data Engineer,Data Engineer,Senior,India,4,4,15.2,10.0,21.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MakeMyTrip,Senior Data Engineer,Data Engineer,Senior,India,3,3,26.4,17.0,37.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saama Technologies,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.5,13.7,21.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TO THE NEW,Senior Data Engineer,Data Engineer,Senior,India,4,4,18.9,18.0,20.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PayPal,Senior Data Engineer,Data Engineer,Senior,India,6,6,23.7,19.0,28.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harman Connected Services,Senior Data Engineer,Data Engineer,Senior,India,5,5,19.8,14.0,32.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ITC Infotech India,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.8,10.6,21.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IQVIA,Senior Data Engineer,Data Engineer,Senior,India,4,4,17.3,13.0,21.5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luxoft,Senior Data Engineer,Data Engineer,Senior,India,5,5,19.5,15.0,23.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paytm,Senior Data Engineer,Data Engineer,Senior,India,4,4,25.9,20.0,33.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citicorp,Senior Data Engineer,Data Engineer,Senior,India,4,4,23.1,18.8,28.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axa XL,Senior Data Engineer,Data Engineer,Senior,India,4,4,7.7,7.0,9.2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEKsystems,Senior Data Engineer,Data Engineer,Senior,India,5,5,16.4,10.5,26.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSBC,Senior Data Engineer,Data Engineer,Senior,India,5,5,16.1,12.0,20.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca,Senior Data Engineer,Data Engineer,Senior,India,9,9,14.0,11.0,19.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BlazeClan Technologies,Senior Data Engineer,Data Engineer,Senior,India,4,4,10.0,7.3,11.7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Semantics,Senior Data Engineer,Data Engineer,Senior,India,7,7,15.4,11.0,17.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Birlasoft,Senior Data Engineer,Data Engineer,Senior,India,4,4,12.0,8.8,13.5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xpo Logistics,Senior Data Engineer,Data Engineer,Senior,India,6,6,16.3,14.0,18.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Renault Nissan Technology & Business Centre India,Senior Data Engineer,Data Engineer,Senior,India,5,5,8.2,7.7,9.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DataWeave,Senior Data Engineer,Data Engineer,Senior,India,3,3,13.5,11.3,16.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eli Lilly and Company,Senior Data Engineer,Data Engineer,Senior,India,7,7,25.4,17.4,32.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DataMetica,Senior Data Engineer,Data Engineer,Senior,India,4,4,13.3,7.5,23.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
InfoStretch,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.8,10.7,23.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE Transportation,Senior Data Engineer,Data Engineer,Senior,India,8,8,22.2,21.0,23.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baker Hughes,Senior Data Engineer,Data Engineer,Senior,India,8,8,21.4,16.0,27.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Intuit,Senior Data Engineer,Data Engineer,Senior,India,8,8,39.0,26.0,47.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Expedia,Senior Data Engineer,Data Engineer,Senior,India,6,6,34.8,30.0,41.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yash Technologies,Senior Data Engineer,Data Engineer,Senior,India,5,5,14.5,10.0,16.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IHS Markit,Senior Data Engineer,Data Engineer,Senior,India,6,6,24.0,19.0,27.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Swiss Re,Senior Data Engineer,Data Engineer,Senior,India,6,6,20.2,17.0,25.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dun & Bradstreet,Senior Data Engineer,Data Engineer,Senior,India,7,7,18.0,14.2,23.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siemens Healthineers,Senior Data Engineer,Data Engineer,Senior,India,4,4,20.0,14.0,24.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Apar Technologies,Senior Data Engineer,Data Engineer,Senior,India,8,8,24.5,21.5,28.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE Digital,Senior Data Engineer,Data Engineer,Senior,India,7,7,16.9,15.0,19.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Riskonnect,Senior Data Engineer,Data Engineer,Senior,India,4,4,8.5,7.0,9.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-Systems,Senior Data Engineer,Data Engineer,Senior,India,7,7,21.2,17.5,23.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCR Corporation,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.0,11.3,22.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BA Continuum,Senior Data Engineer,Data Engineer,Senior,India,7,7,19.6,17.4,21.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Softcrylic Technology Solutions,Senior Data Engineer,Data Engineer,Senior,India,4,4,18.6,10.0,29.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rakuten,Senior Data Engineer,Data Engineer,Senior,India,5,5,23.2,16.6,30.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Honeywell Technology Solutions,Senior Data Engineer,Data Engineer,Senior,India,2,2,22.5,20.1,24.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GlobalLogic,Senior Data Engineer,Data Engineer,Senior,India,3,3,17.3,10.4,23.1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emirates Airlines,Senior Data Engineer,Data Engineer,Senior,India,6,6,68.3,20.0,94.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValueLabs,Senior Data Engineer,Data Engineer,Senior,India,5,5,19.5,15.0,21.7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GEP Worldwide,Senior Data Engineer,Data Engineer,Senior,India,4,4,15.5,13.5,17.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ameriprise Financial,Senior Data Engineer,Data Engineer,Senior,India,3,3,11.7,10.0,15.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gartner India Research and Advisory Services,Senior Data Engineer,Data Engineer,Senior,India,3,3,20.0,16.5,24.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Information Evolution,Senior Data Engineer,Data Engineer,Senior,India,3,3,3.4,2.5,4.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alliance Data,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.9,14.5,19.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin Templeton International Services,Senior Data Engineer,Data Engineer,Senior,India,5,5,18.7,14.2,23.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boeing,Senior Data Engineer,Data Engineer,Senior,India,7,7,22.2,14.0,27.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kloud 9,Senior Data Engineer,Data Engineer,Senior,India,7,7,29.9,24.0,39.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algonomy,Senior Data Engineer,Data Engineer,Senior,India,8,8,15.2,13.5,16.3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tavant Technologies,Senior Data Engineer,Data Engineer,Senior,India,4,4,13.7,10.5,16.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cgi Group,Senior Data Engineer,Data Engineer,Senior,India,5,5,12.0,6.5,15.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Societe Generale,Senior Data Engineer,Data Engineer,Senior,India,7,7,21.9,12.5,34.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr Cooper,Senior Data Engineer,Data Engineer,Senior,India,4,4,13.8,9.0,17.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ValueMomentum,Senior Data Engineer,Data Engineer,Senior,India,4,4,19.4,12.0,27.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clairvoyant India,Senior Data Engineer,Data Engineer,Senior,India,5,5,16.1,12.0,20.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mercedes-Benz Research & Development India,Senior Data Engineer,Data Engineer,Senior,India,3,3,26.2,11.5,60.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knoema IT Solutions,Senior Data Engineer,Data Engineer,Senior,India,4,4,8.9,5.3,13.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evalueserve,Senior Data Engineer,Data Engineer,Senior,India,4,4,12.5,10.4,17.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uber,Senior Data Engineer,Data Engineer,Senior,India,7,7,66.3,34.5,93.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GGK Technologies,Senior Data Engineer,Data Engineer,Senior,India,5,5,11.2,9.0,14.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anju Software,Senior Data Engineer,Data Engineer,Senior,India,4,4,16.9,6.8,20.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phData,Senior Data Engineer,Data Engineer,Senior,India,4,4,20.0,16.0,25.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ACS Solution,Senior Data Engineer,Data Engineer,Senior,India,3,3,15.2,13.8,16.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MassMutual,Senior Data Engineer,Data Engineer,Senior,India,6,6,19.3,18.3,21.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ConcertAI,Senior Data Engineer,Data Engineer,Senior,India,5,5,28.2,22.0,32.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onepoint IT Consulting,Senior Data Engineer,Data Engineer,Senior,India,4,4,10.3,9.6,10.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sapient Global Markets,Senior Data Engineer,Data Engineer,Senior,India,5,5,19.9,15.0,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marlabs,Senior Data Engineer,Data Engineer,Senior,India,2,2,14.2,6.7,20.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Hat,Senior Data Engineer,Data Engineer,Senior,India,2,2,18.9,11.8,26.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EXL Service,Senior Data Engineer,Data Engineer,Senior,India,3,3,18.7,13.0,23.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Advance Auto Parts,Senior Data Engineer,Data Engineer,Senior,India,7,7,25.7,24.0,28.9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telstra,Senior Data Engineer,Data Engineer,Senior,India,7,7,27.6,18.0,32.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GE Power,Senior Data Engineer,Data Engineer,Senior,India,8,8,15.4,11.0,22.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Epsilon,Senior Data Engineer,Data Engineer,Senior,India,8,8,23.8,16.5,26.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cimpress,Senior Data Engineer,Data Engineer,Senior,India,4,4,20.5,15.0,23.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senvion,Senior Data Engineer,Data Engineer,Senior,India,4,4,12.7,9.0,16.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
USEReady,Senior Data Engineer,Data Engineer,Senior,India,4,4,14.3,9.4,18.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milliman,Senior Data Engineer,Data Engineer,Senior,India,5,5,19.5,14.1,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blackhawk Network,Senior Data Engineer,Data Engineer,Senior,India,5,5,21.8,16.4,25.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wabtec,Senior Data Engineer,Data Engineer,Senior,India,9,9,20.0,19.0,21.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KrazyBee,Senior Data Engineer,Data Engineer,Senior,India,3,3,10.3,8.5,15.7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roche Diagnostics,Senior Data Engineer,Data Engineer,Senior,India,5,5,33.1,23.5,43.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fidelity National Information Services,Senior Data Engineer,Data Engineer,Senior,India,6,6,20.1,12.0,23.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XL Health,Senior Data Engineer,Data Engineer,Senior,India,4,4,9.9,8.5,12.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADP Solutions,Senior Data Engineer,Data Engineer,Senior,India,4,4,14.3,11.6,19.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hexaware Technologies,Senior Data Engineer,Data Engineer,Senior,India,8,8,18.4,13.0,22.8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Citibank,Senior Data Engineer,Data Engineer,Senior,India,6,6,18.2,14.0,20.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Akamai Technologies,Senior Data Engineer,Data Engineer,Senior,India,5,5,24.1,21.8,25.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quest Global,Senior Data Engineer,Data Engineer,Senior,India,8,8,20.3,17.0,24.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCS,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,5.8,4.0,9.3,193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quantiphi Analytics Solutions,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,11.2,7.4,15.0,174,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accenture,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,9.9,5.4,15.2,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wipro,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,5.9,3.5,13.0,45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tiger Analytics,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,13.6,9.0,22.0,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Capgemini,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,6.3,4.5,12.1,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Infosys,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,6.7,4.3,14.7,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cognizant,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,8.0,4.0,15.2,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HCL Technologies,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,8.3,4.2,14.0,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tech Mahindra,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,7.3,3.9,16.2,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IBM,Machine Learning Engineer,Data Engineer,Mid-Level,India,3,3,9.3,4.5,13.2,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deloitte,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,13.7,8.3,21.0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amazon,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,12.5,4.2,28.5,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qualcomm,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,19.4,12.0,29.8,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OptiSol Business Solutions,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,5.6,3.5,8.5,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mindtree,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,5.3,3.5,7.0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Virtusa Consulting Services,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,5.1,4.0,9.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ford Motor,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,11.8,7.5,16.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Samsung Research,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,17.4,11.0,25.0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DXC Technology,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,7.3,4.0,11.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UST,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,6.7,5.0,9.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reliance jio,Machine Learning Engineer,Data Engineer,Mid-Level,India,2,2,9.2,5.5,15.0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Straive,Machine Learning Engineer,Data Engineer,Mid-Level,India,3,3,9.3,4.5,13.5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e-Zest,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,4.5,2.1,7.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trantor,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,9.4,7.0,16.5,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JP Morgan Chase,Machine Learning Engineer,Data Engineer,Mid-Level,India,3,3,16.9,13.0,22.0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Freelancer.com,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,5.1,2.0,8.4,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jio Platforms,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,10.9,6.7,16.8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monsoon CreditTech,Machine Learning Engineer,Data Engineer,Mid-Level,India,0,0,9.6,7.0,12.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L&T Technology Services,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,5.3,4.4,7.0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sysark,Machine Learning Engineer,Data Engineer,Mid-Level,India,1,1,3.7,3.1,4.5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
